,type,properties_mag,properties_place,properties_time,properties_updated,properties_tz,properties_url,properties_detail,properties_felt,properties_cdi,properties_mmi,properties_alert,properties_status,properties_tsunami,properties_sig,properties_net,properties_code,properties_ids,properties_sources,properties_types,properties_nst,properties_dmin,properties_rms,properties_gap,properties_magType,properties_type,properties_title,geometry_type,geometry_long,geometry_lat,geometry_focaldepth,id,quake_api_type,quake_metadata_generated,quake_metadata_url,quake_metadata_title,quake_metadata_status,quake_metadata_api,quake_metadata_count,properties_time_new,properties_updated_new,quake_metadata_generated_new
240,Feature,5.3,"185 km NE of Santa Cruz das Flores, Portugal",1672644027157,1672841064040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1jv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1jv&format=geojson,,,,,reviewed,0,432,us,7000j1jv,",usauto7000j1jv,us7000j1jv,",",usauto,us,",",internal-moment-tensor,moment-tensor,origin,phase-data,",107.0,4.015,0.7,67.0,mww,earthquake,"M 5.3 - 185 km NE of Santa Cruz das Flores, Portugal",Point,-29.3723,40.4442,10.0,us7000j1jv,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.644027157,1970-01-01 00:27:52.841064040,1970-01-01 00:27:52.847148
241,Feature,2.5,"49 km N of Sutton-Alpine, Alaska",1672643861539,1672643965912,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233fcgll,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233fcgll&format=geojson,,,,,automatic,0,96,ak,0233fcgll,",ak0233fcgll,",",ak,",",origin,phase-data,",,,0.41,,ml,earthquake,"M 2.5 - 49 km N of Sutton-Alpine, Alaska",Point,-148.7467,62.2214,34.8,ak0233fcgll,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.643861539,1970-01-01 00:27:52.643965912,1970-01-01 00:27:52.847148
242,Feature,1.83,"3 km SSW of Ratliff City, Oklahoma",1672643413519,1672845870175,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023acjs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023acjs&format=geojson,,,,,reviewed,0,52,ok,2023acjs,",ok2023acjs,",",ok,",",origin,phase-data,",84.0,0.06838658022,0.41,70.0,ml,earthquake,"M 1.8 - 3 km SSW of Ratliff City, Oklahoma",Point,-97.522,34.419,12.93,ok2023acjs,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.643413519,1970-01-01 00:27:52.845870175,1970-01-01 00:27:52.847148
243,Feature,4.7,"195 km NE of Santa Cruz das Flores, Portugal",1672643412879,1672644521040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1jp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1jp&format=geojson,,,,,reviewed,0,340,us,7000j1jp,",us7000j1jp,",",us,",",origin,phase-data,",66.0,4.112,0.86,62.0,mb,earthquake,"M 4.7 - 195 km NE of Santa Cruz das Flores, Portugal",Point,-29.3734,40.5898,10.0,us7000j1jp,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.643412879,1970-01-01 00:27:52.644521040,1970-01-01 00:27:52.847148
244,Feature,2.66,"4 km ESE of La Parguera, Puerto Rico",1672642883740,1672649250043,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390408,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390408&format=geojson,1.0,3.8,,,reviewed,0,109,pr,71390408,",pr71390408,",",pr,",",dyfi,origin,phase-data,",9.0,0.03353,0.06,191.0,md,earthquake,"M 2.7 - 4 km ESE of La Parguera, Puerto Rico",Point,-67.0091666666667,17.9661666666667,9.16,pr71390408,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.642883740,1970-01-01 00:27:52.649250043,1970-01-01 00:27:52.847148
245,Feature,0.21,"6km S of Idyllwild, CA",1672642788260,1672643006491,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40152919,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40152919&format=geojson,,,,,automatic,0,1,ci,40152919,",ci40152919,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.03316,0.15,97.0,ml,earthquake,"M 0.2 - 6km S of Idyllwild, CA",Point,-116.7215,33.6818333,2.69,ci40152919,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.642788260,1970-01-01 00:27:52.643006491,1970-01-01 00:27:52.847148
246,Feature,2.88,"5 km SE of La Parguera, Puerto Rico",1672642611300,1672647900790,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390378,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390378&format=geojson,,,,,reviewed,0,128,pr,71390378,",pr71390378,",",pr,",",origin,phase-data,",5.0,0.1133,0.17,230.0,md,earthquake,"M 2.9 - 5 km SE of La Parguera, Puerto Rico",Point,-67.0085,17.9463333333333,10.55,pr71390378,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.642611300,1970-01-01 00:27:52.647900790,1970-01-01 00:27:52.847148
247,Feature,4.1,"4 km ESE of La Parguera, Puerto Rico",1672642506060,1672723673717,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2023002000,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2023002000&format=geojson,45.0,4.1,,,reviewed,0,277,pr,2023002000,",us7000j1jg,pr2023002000,pt23002000,",",us,pr,pt,",",dyfi,internal-origin,origin,phase-data,",31.0,0.0371,0.1,196.0,ml,earthquake,"M 4.1 - 4 km ESE of La Parguera, Puerto Rico",Point,-67.0076,17.9633,9.0,pr2023002000,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.642506060,1970-01-01 00:27:52.723673717,1970-01-01 00:27:52.847148
248,Feature,1.92,"8km WNW of Cobb, CA",1672642456320,1672648695056,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827841,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827841&format=geojson,,,,,automatic,0,57,nc,73827841,",nc73827841,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",30.0,,0.02,36.0,md,earthquake,"M 1.9 - 8km WNW of Cobb, CA",Point,-122.809166,38.8398323,2.12,nc73827841,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.642456320,1970-01-01 00:27:52.648695056,1970-01-01 00:27:52.847148
249,Feature,2.5,Central Alaska,1672642319402,1672642448468,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233eycoy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233eycoy&format=geojson,,,,,automatic,0,96,ak,0233eycoy,",ak0233eycoy,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,M 2.5 - Central Alaska,Point,-150.4523,63.1095,110.4,ak0233eycoy,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.642319402,1970-01-01 00:27:52.642448468,1970-01-01 00:27:52.847148
250,Feature,4.5,"62 km WNW of San Antonio de los Cobres, Argentina",1672641913157,1672645236040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1jc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1jc&format=geojson,,,,,reviewed,0,312,us,7000j1jc,",us7000j1jc,",",us,",",origin,phase-data,",65.0,1.622,1.02,67.0,mb,earthquake,"M 4.5 - 62 km WNW of San Antonio de los Cobres, Argentina",Point,-66.9163,-24.0926,193.623,us7000j1jc,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.641913157,1970-01-01 00:27:52.645236040,1970-01-01 00:27:52.847148
251,Feature,1.38,"47 km ENE of Adak, Alaska",1672641348970,1672789325470,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741446,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741446&format=geojson,,,,,reviewed,0,29,av,91741446,",av91741446,",",av,",",origin,phase-data,",5.0,,0.22,205.0,ml,earthquake,"M 1.4 - 47 km ENE of Adak, Alaska",Point,-176.021333333333,52.0781666666667,6.16,av91741446,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.641348970,1970-01-01 00:27:52.789325470,1970-01-01 00:27:52.847148
252,Feature,0.2,Washington,1672641108800,1672694377140,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61901191,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61901191&format=geojson,,,,,reviewed,0,1,uw,61901191,",uw61901191,",",uw,",",origin,phase-data,",11.0,0.01173,0.12,94.0,ml,earthquake,M 0.2 - Washington,Point,-122.166,46.20283333333333,5.57,uw61901191,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.641108800,1970-01-01 00:27:52.694377140,1970-01-01 00:27:52.847148
253,Feature,1.8,"3 km W of Fishhook, Alaska",1672640334442,1672640444283,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233er9pg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233er9pg&format=geojson,,,,,automatic,0,50,ak,0233er9pg,",ak0233er9pg,",",ak,",",origin,phase-data,",,,0.51,,ml,earthquake,"M 1.8 - 3 km W of Fishhook, Alaska",Point,-149.3113,61.7415,35.2,ak0233er9pg,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.640334442,1970-01-01 00:27:52.640444283,1970-01-01 00:27:52.847148
254,Feature,2.48,"2 km SSW of Guánica, Puerto Rico",1672639908350,1672649268601,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390338,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390338&format=geojson,0.0,1.0,,,reviewed,0,95,pr,71390338,",pr71390338,",",pr,",",dyfi,origin,phase-data,",11.0,0.02368,0.09,212.0,md,earthquake,"M 2.5 - 2 km SSW of Guánica, Puerto Rico",Point,-66.9166666666667,17.9496666666667,15.7,pr71390338,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.639908350,1970-01-01 00:27:52.649268601,1970-01-01 00:27:52.847148
255,Feature,2.4,"36 km WSW of Mentone, Texas",1672639897408,1672774545951,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023acht,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023acht&format=geojson,,,,,reviewed,0,89,tx,2023acht,",tx2023acht,",",tx,",",origin,phase-data,",16.0,0.004557503601,0.1,67.0,ml,earthquake,"M 2.4 - 36 km WSW of Mentone, Texas",Point,-103.9685593,31.61524355,7.416967772999999,tx2023acht,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.639897408,1970-01-01 00:27:52.774545951,1970-01-01 00:27:52.847148
256,Feature,1.14,"2km ENE of The Geysers, CA",1672639760660,1672644311769,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827831,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827831&format=geojson,,,,,automatic,0,20,nc,73827831,",nc73827831,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.001065,0.03,79.0,md,earthquake,"M 1.1 - 2km ENE of The Geysers, CA",Point,-122.7360001,38.7823334,1.61,nc73827831,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.639760660,1970-01-01 00:27:52.644311769,1970-01-01 00:27:52.847148
257,Feature,0.97,"2km ESE of The Geysers, CA",1672639726610,1672642393446,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827826,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827826&format=geojson,,,,,automatic,0,14,nc,73827826,",nc73827826,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.01191,0.02,96.0,md,earthquake,"M 1.0 - 2km ESE of The Geysers, CA",Point,-122.7356644,38.7700005,1.16,nc73827826,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.639726610,1970-01-01 00:27:52.642393446,1970-01-01 00:27:52.847148
258,Feature,2.0,"14 km ESE of Kasilof, Alaska",1672639281128,1672639389899,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233enjyo,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233enjyo&format=geojson,,,,,automatic,0,62,ak,0233enjyo,",ak0233enjyo,",",ak,",",origin,phase-data,",,,0.41,,ml,earthquake,"M 2.0 - 14 km ESE of Kasilof, Alaska",Point,-151.0376,60.2727,46.0,ak0233enjyo,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.639281128,1970-01-01 00:27:52.639389899,1970-01-01 00:27:52.847148
259,Feature,1.3,"4 km NW of Cantwell, Alaska",1672639058573,1672639192269,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233ee5t0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233ee5t0&format=geojson,,,,,automatic,0,26,ak,0233ee5t0,",ak0233ee5t0,",",ak,",",origin,phase-data,",,,1.49,,ml,earthquake,"M 1.3 - 4 km NW of Cantwell, Alaska",Point,-149.0059,63.4232,13.6,ak0233ee5t0,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.639058573,1970-01-01 00:27:52.639192269,1970-01-01 00:27:52.847148
260,Feature,0.5,"9km NW of The Geysers, CA",1672638710920,1672641011331,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827816,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827816&format=geojson,,,,,automatic,0,4,nc,73827816,",nc73827816,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.004608,0.01,132.0,md,earthquake,"M 0.5 - 9km NW of The Geysers, CA",Point,-122.8296661,38.8378334,1.85,nc73827816,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.638710920,1970-01-01 00:27:52.641011331,1970-01-01 00:27:52.847148
261,Feature,0.85,"16km N of Borrego Springs, CA",1672638652720,1672638867160,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40152911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40152911&format=geojson,,,,,automatic,0,11,ci,40152911,",ci40152911,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.1282,0.27,83.0,ml,earthquake,"M 0.9 - 16km N of Borrego Springs, CA",Point,-116.3776667,33.4013333,2.64,ci40152911,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.638652720,1970-01-01 00:27:52.638867160,1970-01-01 00:27:52.847148
262,Feature,4.7,South Sandwich Islands region,1672638501202,1672641100040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1iv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1iv&format=geojson,,,,,reviewed,0,340,us,7000j1iv,",us7000j1iv,",",us,",",origin,phase-data,",26.0,7.952,0.29,178.0,mb,earthquake,M 4.7 - South Sandwich Islands region,Point,-25.8967,-59.74,10.0,us7000j1iv,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.638501202,1970-01-01 00:27:52.641100040,1970-01-01 00:27:52.847148
263,Feature,0.66,"13km SE of Mammoth Lakes, CA",1672638372350,1672683971524,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827811,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827811&format=geojson,,,,,reviewed,0,7,nc,73827811,",nc73827811,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.04462,0.03,245.0,md,earthquake,"M 0.7 - 13km SE of Mammoth Lakes, CA",Point,-118.8703333,37.5596667,4.33,nc73827811,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.638372350,1970-01-01 00:27:52.683971524,1970-01-01 00:27:52.847148
264,Feature,0.11,"39 km NNE of Amboy, Washington",1672637880990,1672693860020,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61901186,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61901186&format=geojson,,,,,reviewed,0,0,uw,61901186,",uw61901186,",",uw,",",origin,phase-data,",11.0,0.009697,0.13,148.0,ml,earthquake,"M 0.1 - 39 km NNE of Amboy, Washington",Point,-122.17066666666666,46.20666666666666,5.0,uw61901186,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.637880990,1970-01-01 00:27:52.693860020,1970-01-01 00:27:52.847148
265,Feature,0.86,"9km NW of The Geysers, CA",1672637831740,1672639633220,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827801,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827801&format=geojson,,,,,automatic,0,11,nc,73827801,",nc73827801,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.005945,0.01,109.0,md,earthquake,"M 0.9 - 9km NW of The Geysers, CA",Point,-122.8280029,38.8375015,1.8,nc73827801,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.637831740,1970-01-01 00:27:52.639633220,1970-01-01 00:27:52.847148
266,Feature,2.3,"9 km E of P?hala, Hawaii",1672637654680,1672637986880,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73291567,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73291567&format=geojson,,,,,automatic,0,81,hv,73291567,",hv73291567,",",hv,",",origin,phase-data,",45.0,,0.140000001,158.0,ml,earthquake,"M 2.3 - 9 km E of P?hala, Hawaii",Point,-155.388336181641,19.2084999084473,31.0200004577637,hv73291567,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.637654680,1970-01-01 00:27:52.637986880,1970-01-01 00:27:52.847148
267,Feature,0.97,"6km WNW of Cobb, CA",1672637379720,1672638971158,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827796,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827796&format=geojson,,,,,automatic,0,14,nc,73827796,",nc73827796,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.003447,0.01,111.0,md,earthquake,"M 1.0 - 6km WNW of Cobb, CA",Point,-122.7935028,38.8359985,2.55,nc73827796,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.637379720,1970-01-01 00:27:52.638971158,1970-01-01 00:27:52.847148
268,Feature,4.6,"42 km SSW of Koróni, Greece",1672637288194,1672639999040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1in,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1in&format=geojson,,,,,reviewed,0,326,us,7000j1in,",us7000j1in,",",us,",",origin,phase-data,",87.0,0.75,0.71,115.0,mb,earthquake,"M 4.6 - 42 km SSW of Koróni, Greece",Point,21.8037,36.4337,40.846,us7000j1in,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.637288194,1970-01-01 00:27:52.639999040,1970-01-01 00:27:52.847148
269,Feature,4.4,"47 km SSE of Shizunai-furukawach?, Japan",1672636835827,1672638732040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1im,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1im&format=geojson,,,,,reviewed,0,298,us,7000j1im,",us7000j1im,",",us,",",origin,phase-data,",51.0,0.433,0.43,100.0,mb,earthquake,"M 4.4 - 47 km SSE of Shizunai-furukawach?, Japan",Point,142.5841,41.9421,70.086,us7000j1im,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.636835827,1970-01-01 00:27:52.638732040,1970-01-01 00:27:52.847148
270,Feature,1.53,"9km NW of The Geysers, CA",1672636671780,1672637652662,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827791,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827791&format=geojson,,,,,automatic,0,36,nc,73827791,",nc73827791,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",26.0,,0.03,67.0,md,earthquake,"M 1.5 - 9km NW of The Geysers, CA",Point,-122.8270035,38.8359985,1.78,nc73827791,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.636671780,1970-01-01 00:27:52.637652662,1970-01-01 00:27:52.847148
271,Feature,0.35,"102 km N of Karluk, Alaska",1672636556900,1672788844000,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741421,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741421&format=geojson,,,,,reviewed,0,2,av,91741421,",av91741421,",",av,",",origin,phase-data,",8.0,,0.18,134.0,ml,earthquake,"M 0.4 - 102 km N of Karluk, Alaska",Point,-154.66,58.4831666666667,7.23,av91741421,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.636556900,1970-01-01 00:27:52.788844000,1970-01-01 00:27:52.847148
272,Feature,-0.07,"10 km WNW of Dutch Harbor, Alaska",1672635712240,1672785287770,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082543,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082543&format=geojson,,,,,reviewed,0,0,av,91082543,",av91082543,",",av,",",origin,phase-data,",5.0,,0.13,111.0,ml,earthquake,"M -0.1 - 10 km WNW of Dutch Harbor, Alaska",Point,-166.696333333333,53.9103333333333,5.12,av91082543,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.635712240,1970-01-01 00:27:52.785287770,1970-01-01 00:27:52.847148
273,Feature,2.19,"2 km NW of Tallaboa, Puerto Rico",1672635680820,1672637550380,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390333,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390333&format=geojson,,,,,reviewed,0,74,pr,71390333,",pr71390333,",",pr,",",origin,phase-data,",8.0,0.03332,0.15,188.0,md,earthquake,"M 2.2 - 2 km NW of Tallaboa, Puerto Rico",Point,-66.735,18.0138333333333,12.29,pr71390333,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.635680820,1970-01-01 00:27:52.637550380,1970-01-01 00:27:52.847148
274,Feature,2.59,"85 km SW of False Pass, Alaska",1672635423270,1672788912400,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741411,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741411&format=geojson,,,,,reviewed,0,103,av,91741411,",av91741411,",",av,",",origin,phase-data,",18.0,,0.19,208.0,ml,earthquake,"M 2.6 - 85 km SW of False Pass, Alaska",Point,-164.396833333333,54.3358333333333,23.79,av91741411,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.635423270,1970-01-01 00:27:52.788912400,1970-01-01 00:27:52.847148
275,Feature,1.48,"8km NW of Pinnacles, CA",1672633957600,1672637471646,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827786,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827786&format=geojson,,,,,automatic,0,34,nc,73827786,",nc73827786,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.02288,0.02,122.0,md,earthquake,"M 1.5 - 8km NW of Pinnacles, CA",Point,-121.1989975,36.591835,8.1,nc73827786,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.633957600,1970-01-01 00:27:52.637471646,1970-01-01 00:27:52.847148
